location_name,accomodation_name,accomodation_id,accomodation_address,description,detailed_description,image,latitude,longitude,rating,review,accomodation_type
London,Mayfair Hotel,d84f14ce-60d1-47bb-8665-86e926907636,13 Balfour Road  Ilford  United Kingdom,,,,51.56075,0.071049,,,accommodation
London,Rosalee,7e0bc398-603e-4f55-8d59-6ba572b87428,Argyle Road  Ilford  United Kingdom,,,,51.562989,0.06516,,,accommodation
London,Dorian House,f2160e99-70e1-456b-bdc6-06294af8d728,12 Cecil Avenue  Barking  United Kingdom,,,,51.540251,0.084655,,,accommodation
London,Courtney Hotel,22396e81-fe16-4669-99ff-05eb513ca0df,89 Aldersbrook Road  London  United Kingdom,,,,51.558706,0.042464,,,accommodation
London,Highview Hills Ltd,9a8604af-c5c2-4efa-b7ce-7e1d0c6f5a65,105 Godwin Road  London  United Kingdom,,,,51.553578,0.033741,,,accommodation
London,Formule 1 Hotel East Barking,94f8d8af-4282-4a03-91fd-c3ce16fe3b07,Barking  United Kingdom,,,,51.535542,0.070987,,,accommodation
London,McCreadie,f32a6c38-7329-4157-9976-df79bb30e67f,357-363 Romford Road  London  United Kingdom,,,,51.546957,0.030274,,,accommodation
London,XTREME BIZZLE LTD,078ddbf1-d3aa-4d24-9b40-866c1c2597f8,288A Barking Road  London  Eastham  United Kingdom,,,,51.532538,0.05173,,,accommodation
London,Argyle Guest House,039fc3de-e521-4653-b12f-1c5a670d2000,9 Argyle Road  Ilford  United Kingdom,,,,51.562989,0.06516,,,accommodation
London,Thistle Piccadilly,a7c05ad8-5cf3-4dfa-a6f2-4f12781fc598,39 Coventry Road  London  United Kingdom,,,,51.563772,0.070585,,,accommodation
London,ecomputerfix UK - your repair experts,ec6f7354-adc0-4f60-b357-a77aab91632d,287 Central Park Road  London  East Ham  United Kingdom,,,,51.530755,0.052873,,,accommodation
London,Balfour Hotel,35b35e2e-4e1c-45ed-b68b-1f56b846b343,31 Balfour Road  Town Centre  Ilford  United Kingdom,,,,51.562278,0.073645,,,accommodation
London,Tune Hotel - Liverpool Street  London,5aac93c8-792c-4b7e-96a1-318ba45434f3,15 Folgate Street  London  United Kingdom,,,,51.521065,-0.07768,,,accommodation
London,The Chamberlain Hotel,de02b7e3-dbf2-46b9-bcda-8abad9c7d7d3,130-135 Minories  London  United Kingdom,,,,51.512168,-0.07563,,,accommodation
London,Travelodge,53817603-6f81-4d71-93fe-881c9d27c31f,Lloyds Court Business Centre  1 Goodman's Yard  London  United Kingdom,,,,51.511007,-0.073936,,,accommodation
London,Hotel Novotel London Tower Bridge,a38108f2-94f7-4a7e-bc77-e07d1c0131b6,10 Pepys Street  London  United Kingdom,,,,51.510712,-0.077356,,,accommodation
London,196 Bishopsgate Serviced Apartments,07689aae-313d-4d1b-8577-9c18cb4ac6c1,196 Bishopsgate  London  United Kingdom,,,,51.517934,-0.079669,,,accommodation
London,Brick Lane Hotel,956288c9-d18e-4f01-99df-748516666cdb,13 Brick Lane  London  United Kingdom,,,,51.517793,-0.071146,,,accommodation
London,40 Winks,902ecd7e-4ef6-4505-a2af-9baeae3664e1,109 Mile End Road  London  United Kingdom,,,,51.521146,-0.050592,,,accommodation
London,Troy Bar,f4614f42-8e6f-4219-b147-addd0b2fbd04,10  Shoreditch  United Kingdom,,,,51.527614,-0.080112,,,accommodation
London,Spianata & Co,cbf4d6ef-13be-4f06-a1c6-51c46f90424e,41 Brushfield Street  London  United Kingdom,,,,51.519201,-0.076961,,,accommodation
London,Wynfrid House,944c2bf5-de46-42b9-9ea2-f2a1fdbd665d,20 Mulberry Street  London  United Kingdom,,,,51.515944,-0.067423,,,accommodation
London,Bridgestreet Pepys Street Hotel,e1e4d846-3173-4964-ba87-4ef668548812,1 Pepys Street  City of London  United Kingdom,,,,51.510881,-0.077568,,,accommodation
London,Shoreditch Commercial Street Express,11dc53b3-9b1c-422a-8eba-c74f3e1d6c7d,Spitalfields  London  United Kingdom,,,,51.520636,-0.074482,,,accommodation
London,A Home from Home,8d42ea83-0e04-4fd5-8052-b8133298cb17,Latimer Church  Ernest Street  London  United Kingdom,,,,51.522041,-0.040188,,,accommodation
London,iQ London Hoxton Student Accommodation,89190fa0-3db1-4f2e-81c3-fe93af2ffee7,67 Kingsland Road  City of London  United Kingdom,,,,51.529982,-0.077413,,,accommodation
London,Claredale House,166f2e0d-6189-4a58-adf4-67d5c463ede5,Claredale Street  London  United Kingdom,,,,51.531149,-0.061497,,,accommodation
London,Cityview Ii,2669dd7b-5ee0-4d2e-bd9d-3885d070ea7c,375 Cambridge Heath Road  London  United Kingdom,,,,51.530072,-0.056278,,,accommodation
London,Mile End,6e82f557-92a7-4baf-a94e-882ba0a38b7f,51 Grove Road  London  United Kingdom,,,,51.526933,-0.036475,,,accommodation
London,Spitalfields Crypt Trust,97a9308d-921f-4cef-b7f7-cb91be9ea6a4,116-118 Shoreditch High St  London  United Kingdom,,,,51.526321,-0.077915,,,accommodation
London,Fraser Residence Bishopsgate  London,2ae061e7-7e33-41df-b03e-9b88b300b23b,12-16 Artillery Lane  London  United Kingdom,,,,51.518334,-0.078881,,,accommodation
London,Roomspace Serviced Apartments - River House,4224943b-8c09-4eff-89d5-4cf797e9236c,119 Minories  London  United Kingdom,,,,51.511532,-0.07545,,,accommodation
London,The Black Horse,6e22461c-2e71-4fc1-9e19-7bddb915a77c,168 Mile End Rd  London  United Kingdom,,,,51.521469,-0.047747,,,accommodation
London,Prince Regent,786f329f-4da2-46cd-b5f1-b43497af93f3,81 Salmon Lane  London  United Kingdom,,,,51.514163,-0.036604,,,accommodation
London,Veteran's Aid,8a446332-16d4-4ed3-b5bf-0e63c7a93727,New Belvedere House  87-90 White Horse Road  London  United Kingdom,,,,51.514195,-0.040513,,,accommodation
London,Your Space City Quarters,8eb6fd77-5f42-46a9-ace1-983b7bcc874f,Christopher Court  97 Leman Street  London  United Kingdom,,,,51.512441,-0.068818,,,accommodation
London,Don Gratton House,00829572-6d90-4e8b-8e7f-9b2722e0c5b6,82 Old Montague Street  London  United Kingdom,,,,51.519373,-0.064026,,,accommodation
London,Quantam Court - Student Accommodation,ff0859ce-0ee2-4f9d-a0c5-9d3d7184506b,10 King David Lane  London  United Kingdom,,,,51.510138,-0.054398,,,accommodation
London,Airport Hotels.com,fe5ac102-e224-4a21-b479-143b63dcdff9,35 Kingsland Road  London  United Kingdom,,,,51.529086,-0.077884,,,accommodation
London,Magenta House Student Accommodation,06d11454-22c1-45f3-976e-68adccd4ca5b,Tyrian Place  Greatorex Street  London  United Kingdom,,,,51.517627,-0.067152,,,accommodation
London,Shunfat Hotel,4aa6c481-92b2-458b-bacb-741f8d36fdee,8 East India Dock Road  London  United Kingdom,,,,51.511508,-0.026512,,,accommodation
London,Travelodge London Bethnal Green Hotel,8c2f4b50-0cd0-4a17-8ce0-56e5dfa81a1a,231- 237 Cambridge Heath Road  London  United Kingdom,,,,51.525394,-0.055222,,,accommodation
London,Bury House,3145348d-7470-4ed0-8995-3a7c84fc762d,31 Bury Street  London  United Kingdom,,,,51.513949,-0.079957,,,accommodation
London,London Housekeeper,e2d76084-e5f9-48dc-a7aa-4a0791929da0,25 Kingsland Road  London  United Kingdom,,,,51.528436,-0.078161,,,accommodation
London,CNC Property Services Ltd,b15366aa-d0e3-4048-9056-062ba3dd4099,147A Bethnal Green Road  London  United Kingdom,,,,51.525268,-0.071126,,,accommodation
London,Rahere Court - Student Accommodation,0b934a1e-3512-4783-aeee-cbca2f75e11e,Rahere Court  Toby Lane  London  United Kingdom,,,,51.52267,-0.038938,,,accommodation
London,Mansion Hive,b7a2f00f-d458-4c26-a1ca-5e411a5a7e9f,65 Three Colts Lane  London  United Kingdom,,,,51.524544,-0.055908,,,accommodation
London,South,f78f9848-de5b-4c7a-be46-143b73e801f6,128-130 Curtain Road  London  United Kingdom,,,,51.526221,-0.080214,,,accommodation
London,TL London Aldgate East,3f9197a8-420c-432f-9e0d-0b02a5cb76de,6-13 Chamber Street  London  United Kingdom,,,,51.511015,-0.072413,,,accommodation
London,Dolma,6df7a089-46b6-4798-bb80-7a95bb337258,157 Commercial Street  London  United Kingdom,,,,51.521377,-0.075841,,,accommodation
London,Industrial Dwellings Society Ltd,6fbf808e-8548-4beb-8c7d-a097f47f7697,Stepney Green Court  Stepney Green  London  United Kingdom,,,,51.519305,-0.046009,,,accommodation
London,TripKey Serviced Apartments London,ff8afe9c-e396-486a-9b2a-64609b12f3b8,91 Roman Road  London  United Kingdom,,,,51.528508,-0.049729,,,accommodation
London,Baishakhi Mela Trust,0cf7011f-7d10-4ce0-8e5f-1991d54091e0,5 Old Montague Street  London  United Kingdom,,,,51.518971,-0.065515,,,accommodation
London,Workham Hotels,2505abb7-6ba5-4258-9432-83fd8fd6e3b7,55 Charlotte Road  London  United Kingdom,,,,51.525918,-0.080689,,,accommodation
London,Samitel Ltd,51ed272f-82d1-4a15-9982-bd14537b9eb4,Lloyds Avenue House  6 Lloyd's Avenue  London  United Kingdom,,,,51.511917,-0.077992,,,accommodation
London,diytravel.co.uk,083f722c-4dc7-48ef-ac97-02b4af17d0fc,35 Kingsland Road  City of London  United Kingdom,,,,51.529086,-0.077884,,,accommodation
London,Clapham Hotels,8c79d9a0-bb4d-49d8-98e6-17575fc847b0,Bishopgate  London  United Kingdom,,,,51.517859,-0.080112,,,accommodation
London,Prescott & Conran Ltd,0ceef9cb-2788-4e5f-8e96-5e5988b790c0,Boundary Street  London  United Kingdom,,,,51.525623,-0.076488,,,accommodation
London,London vacation rental apartment,f8e09daa-c1fd-4cb1-8ba7-c646f790dafe,12 Trinity Square  London  United Kingdom,,,,51.509582,-0.07859,,,accommodation
London,Your London Apartment,d42fcd04-0b87-4fe2-83f5-a578077f6a13,9 Rosebank Gardens  London  United Kingdom,,,,51.531308,-0.033776,,,accommodation
London,Grand Sylhet,63a19400-a967-46a3-91e2-80a6fba512db,26 New Road  London  United Kingdom,,,,51.515786,-0.061997,,,accommodation
London,timesharebuyout,e82cabec-2c23-4100-b13d-83f9554de521,Coborn Road  London  United Kingdom,,,,51.528116,-0.030797,,,accommodation
London,Copperfield Mews,27ff929c-44e2-4fc2-ad71-31122db64462,5 Copperfield Rd  London  Bethnal Green  United Kingdom,,,,51.530799,-0.063053,,,accommodation
London,Bridgestreet Accommodations London Ltd,c1fa7e81-a365-4025-8441-8c8dec1b7652,Christopher Court  97 Leman Street  London  United Kingdom,,,,51.512441,-0.068818,,,accommodation
London,Fraser Residence Bishopsgate,c39aaa09-b052-430e-8ac1-a888512ec0c0,18 Artillery Lane  London  United Kingdom,,,,51.519137,-0.075926,,,accommodation
London,Holiday Inn London - Commercial Road,4101bfbe-6a70-4dc9-af73-0bcb06e32971,267 Commercial Road  London  United Kingdom,,,,51.512512,-0.032463,,,accommodation
London,The Curve Student Accommodation,cc2aace2-9ec9-41c3-a81a-8116eee34e72,14 Fieldgate Street  London  United Kingdom,,,,51.516889,-0.066566,,,accommodation
London,Trip Global,7f7eca56-af07-4e13-8a40-95641af87b03,21 Greatorex Street  London  United Kingdom,,,,51.518162,-0.06758,,,accommodation
London,German Catholic Mission Hostel,31c53f75-d98f-45f6-ac92-01cd7dedb1cb,20 Mulberry Street  London  United Kingdom,,,,51.516029,-0.067145,,,accommodation
London,Stepney House,843243a9-ac5c-497e-9518-02f5b4aa70c5,London  United Kingdom,,,,51.516927,-0.049948,,,accommodation
London,Esk Valley Lodge - London Office,8d9dadf9-0079-4daf-8631-f8ae45ebcc1c,5 Wilmot Street  London  United Kingdom,,,,51.524839,-0.059429,,,accommodation
London,Lodge Property Management,6070fe8c-0c1c-4a00-b840-85afd6e2acbf,7 Canton Street  London  United Kingdom,,,,51.512195,-0.025613,,,accommodation
London,No Curfew,95a047fd-e2ed-4306-b334-88f0bc0c514f,10-14 Kingsland Road  London  United Kingdom,,,,51.527583,-0.077892,,,accommodation
London,MiNC City Reach Hotel,ca93b06d-ecb4-478f-becc-9bef57037989,19 Leman Street  The City  London  United Kingdom,,,,51.514727,-0.072625,,,accommodation
London,iAssignment.co.uk,c7cf5e3f-5c63-4490-a053-49c78f0c405a,Lewey House  London  United Kingdom,,,,51.519787,-0.029671,,,accommodation
London,Regency Estates Management Ltd,adf34ecd-6863-4e1c-b0e3-7f67bea8d97c,Stepney Methodist Church  577 Commercial Road  London  United Kingdom,,,,51.5131,-0.042223,,,accommodation
London,Hotel info hotel booking,8d71fbb3-8e2f-486a-9875-10141c189f4a,Longcroft House  2 Victoria Ave  London  United Kingdom,,,,51.517608,-0.079554,,,accommodation
London,Outland Boutique,2fdd452e-f3d5-4ecf-84ca-a6c55b69c2dd,99 Sclater Street  London  United Kingdom,,,,51.52366,-0.072384,,,accommodation
London,Planters Inn,18fe14d3-957b-48f4-b053-bf0d13eb30b4,25 Great Tower Street  London  United Kingdom,,,,51.509876,-0.080892,,,accommodation
London,69p Plus Bargain,424adfef-7f8a-4618-b9ed-a0da04e89c49,98 Roman Road  London  United Kingdom,,,,51.528407,-0.049411,,,accommodation
London,Alpha Cars - London,de20a71f-244c-4ac5-a9fa-4a77f83edbf5,101 Greenfield Road  London  United Kingdom,,,,51.516931,-0.065625,,,accommodation
London,Events & Hospitality QM,7f3fde8c-8524-4c8f-b108-03b37d87ceda,Queen Mary University of London  Mile End Rd  London  United Kingdom,,,,51.523992,-0.03798,,,accommodation
London,George IV,f928d4e8-a411-403e-b834-bf79b7af7783,7 Ida Street  London  United Kingdom,,,,51.511812,-0.011441,,,accommodation
London,The Festival Inn,a11b3288-a54e-473a-9898-8c4b06c7c80d,71 Grundy Street  London  United Kingdom,,,,51.512307,-0.015684,,,accommodation
London,Lawrence Hall,6230f766-7cae-4046-966d-f9ea1b081da8,2-4 Cumberland Road  London  United Kingdom,,,,51.523041,0.025834,,,accommodation
London,LSE Butler's Wharf,5bc1da1b-b304-4218-9675-670c6e7a61a2,11 Gainsford Street  London  United Kingdom,,,,51.502732,-0.074565,,,accommodation
London,King & Queen Wharf Porters Lodge,0273ec98-e092-43b3-b430-16346b160132,189 Rotherhithe Street  London  United Kingdom,,,,51.506285,-0.044016,,,accommodation
London,The Albion,7899fc11-c00c-4a6a-908b-07e3b14ee7f6,20 Albion Street  London  United Kingdom,,,,51.499247,-0.053428,,,accommodation
London,Canary Riverside Residences,d8095a58-7148-43dc-b2c1-f1183951b299,45 Westferry Circus  London  United Kingdom,,,,51.507086,-0.028474,,,accommodation
London,Binnacle House,a7ba117e-1b53-4491-ad2e-9178e3f66a79,London  United Kingdom,,,,51.507283,-0.057806,,,accommodation
London,Visitjourneys.com Limited,0204a2f8-101e-4cee-8dff-c131212f66fa,13 West Lane  London  United Kingdom,,,,51.499147,-0.060747,,,accommodation
London,Flat Three - Mylondonflats.com,b4c45337-413f-4822-a5e8-457ff8e63c55,Tower Bridge Rd  London  United Kingdom,,,,51.500501,-0.07865,,,accommodation
London,Hamlet,ccbe7113-608d-428b-95e9-713d0803b51f,Burr Close  Mews Street  London  United Kingdom,,,,51.506572,-0.068728,,,accommodation
London,Serviced Apartments London,cfc9a980-f608-4437-b51c-f84c26ac2ca5,49 Brook Street  London  United Kingdom,,,,51.499596,-0.02703,,,accommodation
London,Supranational Hotels,141242fa-91f2-4242-ad33-9f48ef0410ae,Butlers Wharf Building  36 Shad Thames  London  United Kingdom,,,,51.503468,-0.0736,,,accommodation
London,Journeys Hostels,e0bfe814-771e-432a-a450-0e2dfd1c8344,13 West Lane  London  United Kingdom,,,,51.499147,-0.060747,,,accommodation
London,Amy Leeson G Dog House,90d9e0f5-e581-42f3-828a-c19f15e6c30c,Tower Bridge  London  United Kingdom,,,,51.505455,-0.075464,,,accommodation
London,City Nites London,40d231f6-3f11-450e-b6ce-d92ce4dde844,1 Lanterns Way  London  United Kingdom,,,,51.497922,-0.020816,,,accommodation
London,Dockside Serviced Apartments,89f32a1d-ea4f-4464-9357-2d1c1598974e,41 Millharbour  London  United Kingdom,,,,51.497727,-0.018779,,,accommodation
London,London Holiday Rentals,ef1901c5-0632-4009-81eb-8dd1a051296b,41 Millharbour  London  United Kingdom,,,,51.497794,-0.018192,,,accommodation
London,Clarendon Denison House,6e60f28c-2bf5-4022-a684-a32df80ecd28,20 Lanterns Way  Cassilis Road  London  United Kingdom,,,,51.498031,-0.021458,,,accommodation
London,Stylish London Apartment,9ac38a93-70ed-4c22-8359-72794d062784,96 City Tower  London  london  United Kingdom,,,,51.498805,-0.01472,,,accommodation
London,Massimo Dutti,3fc70434-cb23-44e4-a4fe-f5b70c56012b,9A Cabot Square  London  United Kingdom,,,,51.505344,-0.022016,,,accommodation
London,PREMIER XPRESS,7bf5e05b-57f0-482b-8a7a-325c6e6e481f,1 North Colonnade  London  United Kingdom,,,,51.50561,-0.021777,,,accommodation
London,Execflats Serviced Apartments,753ddcb8-ef44-4633-9fdf-cdca7f15959e,29th Floor 1 Canada Square  London  United Kingdom,,,,51.504926,-0.019505,,,accommodation
London,Apartment in the wharf,8bb86de3-fd24-4059-b7f7-0c2198151b98,9 Landons Close  London  United Kingdom,,,,51.50462,-0.008483,,,accommodation
London,T.Irwin,bae99b39-3773-4f70-8ad4-8bf8861a0e04,Ballin Court  Stewart Street  London  United Kingdom,,,,51.497926,-0.00864,,,accommodation
London,Berth Caravan,a62e266c-bae4-4d32-88e6-baf86cb01052,London  United Kingdom,,,,51.50318,-0.01979,,,accommodation
London,Sunny Fares Travel,55b79606-80f2-47fa-ba83-536d4403ce80,Angel House  225 Marsh Wall  London  United Kingdom,,,,51.499786,-0.012092,,,accommodation
London,Canary Wharf Serviced Apartments,181afcd9-a7e9-4acf-841f-d5e70f097b2a,37 Millharbour  London  Canary Wharf  United Kingdom,,,,51.49807,-0.018712,,,accommodation
London,Connaught House Hotel (Excel),07ae8b85-020f-44f0-82bf-a6c4a5c49350,Lynx Way  London  United Kingdom,,,,51.508608,0.03938,,,accommodation
London,Belgrave Court,8b2c9597-13e7-4e61-a594-b361aae37fbf,Belgrave Court  83-87 Prince Regent Lane  London  United Kingdom,,,,51.522583,0.031137,,,accommodation
London,Tinaslondonguesthouse.co.uk,199a96f9-0225-47d5-9763-1735fe48369f,292 Bastable Avenue  Barking  United Kingdom,,,,51.527181,0.110155,,,accommodation
London,Woodley Hotel,9f4d17da-b87e-47a0-82e3-41455357a575,23 Hogarth Road  London  United Kingdom,,,,51.548812,0.118144,,,accommodation
London,Poland Hotel Accommodation,d72629e6-36d2-4450-9d7a-19118a7a18f3,11 Movers Lane  Barking  United Kingdom,,,,51.534412,0.087976,,,accommodation
London,Impress White Smile,c115b479-6a86-470a-995b-8764c4634fae,37 Knox Road  London  United Kingdom,,,,51.543735,0.019067,,,accommodation
London,East Living,65babba3-ad80-4d0e-a9e7-ca66c60d27ad,200 Portway Road  London  United Kingdom,,,,51.536824,0.017137,,,accommodation
London,Indianprince,7ab32eed-8453-4a52-8954-c8910aa3ba85,33 The Village  London  United Kingdom,,,,51.482094,0.037756,,,accommodation
London,Noble Enterprises,3740e7cd-3ff1-4dee-8c41-33ef282a491a,235 Romford Road  London  United Kingdom,,,,51.546115,0.020232,,,accommodation
London,Home Suite Home,d0e3557d-9cad-4e96-89f8-fd1c37e743dc,265A Barking Road  London  United Kingdom,,,,51.532303,0.049502,,,accommodation
London,Old Thorns Manor Hotel,6453e6cf-c5ab-4257-ad3f-ed5442e488d8,Griggs Green  Liphook  United Kingdom,,,,51.551493,0.091167,,,accommodation
London,London City Airport Minicabs,011d8b90-7df4-4773-90b3-e3b21766c875,578 Barking Road  London  United Kingdom,,,,51.52616,0.030059,,,accommodation
London,Comfort Bed and Breakfast,950c80d1-697a-4f80-a668-a5eaa2eb2bbe,112 Battery Road  London  United Kingdom,,,,51.500289,0.095578,,,accommodation
London,Homebells Guest House,4deb90b9-f567-4438-85ff-eb86f7b4cad6,28 Fowler Road  London  United Kingdom,,,,51.553419,0.019122,,,accommodation
London,CHERISH LODGE,06928fd8-c45a-48dd-be2b-403f4f5a6c21,26 Vicarage Road  London  United Kingdom,,,,51.484853,0.077276,,,accommodation
London,GM Accomodation Service,82a4a33e-2365-4273-af1b-c88b4789645f,361 High Road Leytonstone  London  United Kingdom,,,,51.555678,0.005477,,,accommodation
London,ebenezer lodge,e2976eea-e1c2-48a0-a48e-7a573d11d004,1 Saint Mary Street  London  United Kingdom,,,,51.491429,0.057296,,,accommodation
London,Romford General Market,47c53f17-9ee0-43a0-a9bc-425b02296d9a,Romford  United Kingdom,,,,51.579372,0.18212,,,accommodation
London,The Kilns Hotel,1e6d5323-1a09-4047-ae49-7d268c1dabfc,Warley Street  Brentwood  United Kingdom,,,,51.576002,0.299624,,,accommodation
London,Abbey Wood Camping & Caravan Site,f1033945-ad97-4a73-9aba-59eb5e27b5a9,Federation Road  London  United Kingdom,,,,51.485753,0.119717,,,accommodation
London,Travelodge Hotel - London Romford,d01b6cd4-0b60-4832-be8a-a4df751235ef,Saint Edwards Way  Market Place  Romford  United Kingdom,,,,51.58031,0.180344,,,accommodation
London,The Railway,ff87c572-2fa3-419b-a996-080477bb2473,Station Lane  Hornchurch  United Kingdom,,,,51.554686,0.219381,,,accommodation
London,QMH,e2125323-546f-480f-8315-745dbe8ed687,Queens Court  9-17 Eastern Road  Romford  United Kingdom,,,,51.575874,0.184918,,,accommodation
London,Repton private Hotel,b7c74b19-5801-4085-8ae0-8907803ed2a6,18 Repton Drive  Romford  United Kingdom,,,,51.583538,0.196627,,,accommodation
London,The Phoenix,6351d86d-1b27-490e-9cbc-5dccf2e5a0bf,The Broadway  Rainham  United Kingdom,,,,51.517692,0.190335,,,accommodation
London,Manns Guest House,9e9bcbcb-ff92-4861-9a5f-f134c5017878,54- 56 Mawney Road  Romford  United Kingdom,,,,51.579017,0.17052,,,accommodation
London,Julius Lodge,e4a433d3-f476-457f-bbf3-385f49f48cc1,124 Mottisfont Road  London  United Kingdom,,,,51.491151,0.114024,,,accommodation
London,The Bell Guest House and Pub,704dbd5c-ba3a-403b-8158-e0eade41ca38,32 Broadway  Rainham  United Kingdom,,,,51.518964,0.18973,,,accommodation
London,Astral Chimney Sweep Services,7202c5ed-3d9c-4fc9-8f6d-a406a0e34fbe,35 Canberra Crescent  Dagenham  United Kingdom,,,,51.535346,0.170243,,,accommodation
London,North House,6cd92c37-8074-41c0-8553-3561ec719418,237 Erith Road  Bexleyheath  United Kingdom,,,,51.46525,0.151554,,,accommodation
London,Angel Lodge,b394ef64-142c-4f8a-95a0-c9938c369092,Eastwood Road  Ilford  United Kingdom,,,,51.568303,0.109761,,,accommodation
London,Luxurypethomes,78f9763a-d262-4edb-b628-7043e94c2ef2,Rainham  United Kingdom,,,,51.533673,0.18679,,,accommodation
London,La Maison,d58a03af-8e00-4df4-a88b-5c82420d631c,The Liberty Shopping Centre  Romford  United Kingdom,,,,51.57928,0.185111,,,accommodation
London,Pear Tree,f1a10d7a-2c93-44aa-83b5-f1aca06cb9a1,65 Eastwood Road  Ilford  United Kingdom,,,,51.571764,0.1107,,,accommodation
London,Hotel International,859d2d4d-aad7-4d46-ad30-086f2097b5d6,34 Manchester Way  Manchester  United Kingdom,,,,51.550003,0.157523,,,accommodation
London,The Lodge,691eb6c1-9f03-43fb-9be2-59e3870310f5,Lodge Ln  Romford  United Kingdom,,,,51.605265,0.15547,,,accommodation
London,Julius Lodge,2cd29a91-5c20-493b-9ff2-ae98a57cc420,27 Holstein Way  Erith  United Kingdom,,,,51.492796,0.130349,,,accommodation
London,Chris Lodge,7fb52c0b-1f25-4485-8e8a-6f3deb0fe5d9,59 Chalcombe Road  London  United Kingdom,,,,51.49291,0.113111,,,accommodation
London,Crook Log Guest House,4766c99d-c641-4af1-af1d-ab99a0bfa51e,6 Crook Log  Bexleyheath  United Kingdom,,,,51.458695,0.131594,,,accommodation
London,Ormonde House Hotel,90e25baf-3e94-4066-be43-5382fcf9e41e,8 Eaton Gardens  London  United Kingdom,,,,51.538812,0.135814,,,accommodation
London,Starlight's Animal Boarding,4f8dcf3c-cc0e-4108-9795-fff5ea00e8ba,Heathway  Dagenham  United Kingdom,,,,51.542972,0.148361,,,accommodation
London,Krackers,9dc40922-1e1a-4f41-83a1-659dad66dbd2,Electric Parade  Seven Kings Road  Ilford  United Kingdom,,,,51.563251,0.097723,,,accommodation
London,Central Romford Chiropody,b7021152-170a-41de-97a0-c9fea16e88e5,Romford Shopping Hall  43 Market Place  Romford  United Kingdom,,,,51.580061,0.182305,,,accommodation
London,Disney Vacation Home Lets,9c55c3e8-471d-45d5-9018-928ea5d4d05a,5 Avon Road  Upminster  United Kingdom,,,,51.570373,0.257965,,,accommodation
London,Richard House,2b1ecff4-8c59-4639-a7fd-f27690696e37,4 Station Lane  Town Centre  Hornchurch  United Kingdom,,,,51.561731,0.220483,,,accommodation
London,White Hart Hotel,fc44746e-29d3-4104-836b-41da22621ab9,The Square  Taunton  United Kingdom,,,,51.605244,0.105071,,,accommodation
London,Silverpoint Travel Ltd,c7c93e5f-1af9-4127-978a-fedb050a15f5,1-5 High Street  Romford  United Kingdom,,,,51.578142,0.179882,,,accommodation
London,Holiday-Villa-Portugal,27383038-3dcd-46a7-93c0-9b8a293a4896,42 Charlotte Gardens  Romford  United Kingdom,,,,51.606093,0.15972,,,accommodation
London,Oftec LUXURY OFFICE SUITES,5f18bd25-c1f0-4ed3-979a-8a3122564b77,Park Ln  Hornchurch  United Kingdom,,,,51.568798,0.193409,,,accommodation
London,Top Meadow Hotel,f294797a-9e37-484f-ae9f-46837983bb62,United Kingdom,,,,51.541399,0.304189,,,accommodation
London,Lynridge Lodge,705ff9ad-e927-4bc4-a094-51e85af930fe,52 Eastwood Road  Ilford  United Kingdom,,,,51.570608,0.11041,,,accommodation
London,Bexleyheath Scout Centre,b1c8d4f3-6e8a-469d-8ba2-e98cac543057,Mayplace Road West  Bexleyheath  United Kingdom,,,,51.457668,0.151046,,,accommodation
London,The White Napkin,95e4618d-c6ed-498a-a380-312d67fa2643,The Kilns Hotel  Brentwood  United Kingdom,,,,51.576002,0.299624,,,accommodation
London,Roop B&B,ed6fa014-bdb6-4835-8b04-52a74da08a65,Goodmayes House  49 Goodmayes Road  Goodmayes  United Kingdom,,,,51.564729,0.110449,,,accommodation
London,NABQ APARTMENTS LTD,30dd8743-18bd-4979-9f80-90af23d1daac,Ashton Gardens  Romford  United Kingdom,,,,51.573715,0.14012,,,accommodation
London,Beehive Court Sheltered Housing,04819c84-ca79-42af-b695-a66f9f6f165a,9 Beehive Ct  Romford  United Kingdom,,,,51.597079,0.232748,,,accommodation
London,Wykeham Hall,403a93f3-066e-4177-98fd-b8508fe39398,Market Place  Town Centre  Romford  United Kingdom,,,,51.579183,0.18151,,,accommodation
London,Heartwood Outreach Services,12e20bdc-423f-4c22-bc3e-c218c5051851,Green Ln  Ilford  United Kingdom,,,,51.561202,0.100796,,,accommodation
London,Bennets Castle Care Home,72207d53-e90b-446c-be20-59b87e3d4fcd,Bennett's Castle Lane  Dagenham  United Kingdom,,,,51.556129,0.127353,,,accommodation
London,London Hosts Ltd,9f832ff4-84e8-4c6f-b463-c2365e1ea8bc,19 Carnoustie Close  London  United Kingdom,,,,51.512247,0.127884,,,accommodation
London,Barefoot Lodge,c304bad6-3564-4470-93ad-5571e414b6cd,Goldie Leigh Hospital  Lodge Hill  London  United Kingdom,,,,51.475911,0.115252,,,accommodation
London,Monks Farm Cottages,c8f488da-e602-4811-8dc0-1caef216e5d6,Saint Mary's Lane  Upminster  United Kingdom,,,,51.563181,0.308976,,,accommodation
London,The orchid bed and breakfast house,53fe70bf-65e7-48fe-a3d9-42df18ff7ce5,11 Collier Row Lane  Romford  United Kingdom,,,,51.589273,0.170288,,,accommodation
